;2026-06-02 07:05:00
;;EL;2134241161;20260501;4424,21;20260531;4761,91;337,7;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241221;20260501;1762,72;20260531;1856,51;93,79;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241222;20260501;1818,98;20260531;1949,5;130,52;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241223;20260501;3415,52;20260531;3855,27;439,75;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241231;20260501;1513,11;20260531;1718,98;205,87;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241232;20260501;1399,93;20260531;1529,57;129,64;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241233;20260501;2508,77;20260531;2723,05;214,28;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241241;20260501;729,1;20260531;832,12;103,02;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241242;20260501;4204,88;20260531;4589,54;384,66;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241243;20260501;2516,52;20260531;2704,92;188,4;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241251;20260501;2339,83;20260531;2585,95;246,12;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241252;20260501;2798,06;20260531;3063,54;265,48;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241253;20260501;1106,48;20260531;1220,73;114,25;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241261;20260501;4384,51;20260531;4653,74;269,23;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241321;20260501;2095,95;20260531;2220,94;124,99;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241322;20260501;1663,95;20260531;1854;190,05;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241323;20260501;3263,53;20260531;3592,32;328,79;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241331;20260501;1637,3;20260531;1778,15;140,85;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241332;20260501;1618,61;20260531;1749,18;130,57;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241333;20260501;4210,68;20260531;4491,88;281,2;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241341;20260501;1172,88;20260531;1276,53;103,65;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241342;20260501;1836,2;20260531;2014,04;177,84;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241343;20260501;3105,17;20260531;3394,76;289,59;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241351;20260501;2350,81;20260531;2570,93;220,12;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241352;20260501;1575,25;20260531;1714;138,75;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241353;20260501;3925,33;20260531;4106,5;181,17;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241361;20260501;3170,31;20260531;3463,12;292,81;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241421;20260501;88,19;20260531;93,75;5,56;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241422;20260501;1473,25;20260531;1617,07;143,82;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241423;20260501;1604,53;20260531;1723,31;118,78;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241424;20260501;2174,26;20260531;2374,4;200,14;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241431;20260501;2692,35;20260531;2949,18;256,83;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241432;20260501;1092,77;20260531;1196,12;103,35;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241433;20260501;1079,34;20260531;1218,43;139,09;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241434;20260501;1846,16;20260531;2084,57;238,41;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241441;20260501;1393,09;20260531;1521,46;128,37;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241442;20260501;2087,55;20260531;2246;158,45;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241443;20260501;2246,85;20260531;2477,87;231,02;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241444;20260501;2376,3;20260531;2591,33;215,03;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241451;20260501;1928,08;20260531;2115,51;187,43;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241452;20260501;4036,01;20260531;4402,91;366,9;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241453;20260501;2882,38;20260531;3163,37;280,99;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241461;20260501;1797,74;20260531;2044,26;246,52;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241462;20260501;1459,61;20260531;1592,54;132,93;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241511;20260501;1496,83;20260531;1635,45;138,62;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241512;20260501;949,52;20260531;1126,25;176,73;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241513;20260501;4729,72;20260531;5048,71;318,99;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241521;20260501;3150,6;20260531;3366,72;253,26;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241522;20260501;1365,58;20260531;1456,02;90,44;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241523;20260501;1793,54;20260531;1972,7;179,16;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241524;20260501;2278,8;20260531;2492,72;213,92;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241531;20260501;1785,72;20260531;1966,31;180,59;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241532;20260501;1690,95;20260531;1781,25;90,3;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241533;20260501;1252,23;20260531;1370,76;118,53;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241541;20260501;1545,64;20260531;1725,14;179,5;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241542;20260501;1373,19;20260531;1504,96;131,77;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241543;20260501;954,32;20260531;1129,46;170,14;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241544;20260501;3682,97;20260531;4011,56;328,59;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241551;20260501;1773,74;20260531;1935,89;162,15;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241552;20260501;2090,03;20260531;2251,48;161,45;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241553;20260501;1395,31;20260531;1732,68;337,37;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241554;20260501;2236,29;20260531;2456,15;219,86;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241561;20260501;2861,83;20260531;3122,72;260,89;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241562;20260501;1879,23;20260531;2071,85;192,62;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241611;20260501;3078,41;20260531;3321,82;243,41;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241612;20260501;1934,01;20260531;2098,99;164,98;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241613;20260501;2256,51;20260531;2485,3;228,79;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241621;20260501;1520,75;20260531;1704,81;184,06;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241622;20260501;1575,7;20260531;1722,17;146,47;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241623;20260501;1071,43;20260531;1156,76;85,33;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241624;20260501;2947,18;20260531;3226,88;279,7;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241631;20260501;1591,99;20260531;1692,52;100,53;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241632;20260501;889,05;20260531;972,07;83,02;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241633;20260501;1373,25;20260531;1508,91;135,66;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241634;20260501;2066,04;20260531;2240,41;174,37;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241641;20260501;6706,68;20260531;7082,44;375,76;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241642;20260501;3133,12;20260531;3358,4;225,28;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241643;20260501;1587,07;20260531;1774,23;187,16;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241644;20260501;2553,16;20260531;2762,12;208,96;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241651;20260501;2242,81;20260531;2466,15;223,34;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241652;20260501;2570,09;20260531;2805,11;235,02;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241653;20260501;1021,19;20260531;1112,25;91,06;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241654;20260501;2910,63;20260531;3192,55;281,92;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241661;20260501;4142,29;20260531;4420,1;277,81;2;2,5;;;;;kWh;Paviljongen IMD
;;EL;2134241662;20260501;2289,92;20260531;2651,35;361,43;2;2,5;;;;;kWh;Paviljongen IMD
